"CRN","MC_BAG_IND","MC_DVR_BOOTS_IND","MC_DVR_EDC_IND","MC_DVR_EYEPRT_IND","MC_DVR_HLMTDOT_IND","MC_DVR_HLMTON_IND","MC_DVR_HLMT_TYPE","MC_DVR_LNGPNTS_IND","MC_DVR_LNGSLV_IND","MC_ENGINE_SIZE","MC_PASSNGR_IND","MC_PAS_BOOTS_IND","MC_PAS_EYEPRT_IND","MC_PAS_HLMTDOT_IND","MC_PAS_HLMTON_IND","MC_PAS_HLMT_TYPE","MC_PAS_LNGPNTS_IND","MC_PAS_LNGSLV_IND","MC_TRAIL_IND","UNIT_NUM"
"2016112979","N","Y","U","Y","Y","Y","3","Y","Y","01584","Y","Y","Y","Y","Y","1","Y","Y","N","2"
"2016061619","Y","Y","U","Y","U","U","9","Y","N","99999","N","","","","","","","","N","1"
"2016120171","","","","","","","","","","","","","","","","","","","","2"
"2016115294","U","Y","U","N","N","N","0","N","N","00805","N","","","","","","","","N","1"
"2016066612","Y","N","U","Y","N","N","0","N","N","01650","N","","","","","","","","N","1"
"2016060201","N","N","Y","Y","Y","N","1","Y","N","01000","N","","","","","","","","N","1"
"2016054452","Y","Y","U","N","N","N","0","Y","N","99999","N","","","","","","","","N","1"
"2016059384","U","U","Y","N","N","N","0","U","U","99999","N","","","","","","","","N","2"
"2016060286","N","Y","Y","Y","N","N","0","Y","Y","01690","N","","","","","","","","N","2"
"2016040137","Y","Y","Y","Y","N","N","0","Y","N","01700","N","","","","","","","","N","1"
"2016131108","","","","","","","","","","","","","","","","","","","","1"
"2016035837","N","U","U","Y","N","N","0","Y","N","00000","U","","","","","","","","N","2"
"2016115389","Y","Y","Y","Y","N","Y","1","Y","Y","00500","N","","","","","","","","N","1"
"2016073564","Y","U","Y","Y","N","N","0","Y","N","01450","N","","","","","","","","N","2"
"2016079634","N","N","N","Y","Y","Y","1","Y","N","00600","N","","","","","","","","N","1"
"2016055581","","","","","","","","","","","","","","","","","","","","2"
"2016091387","U","N","U","Y","U","Y","1","Y","N","99999","N","","","","","","","","N","1"
"2016098554","Y","U","U","U","N","N","0","Y","U","01470","N","","","","","","","","N","2"
"2016002320","","","","","","","","","","","","","","","","","","","","2"
