"CRN","ACCESS_CTRL","COUNTY","LANE_COUNT","OFFSET","RAMP","RDWY_ORIENT","RDWY_SEQ_NUM","ROAD_OWNER","ROUTE","SEGMENT","SPEED_LIMIT","STREET_NAME"
"2013060941","3.0","2","2","1844.0","0","N","3","2.0","0019","","40.0","WASHINGTON RD"
"2013063401","3.0","2","2","0.0","0","N","5","2.0","4099","","25.0","MADISON AV"
"2013063401","1.0","2","2","432.0","1","N","6","2.0","8108","","","MADISON AV CONN FR 28 RD"
"2013063401","3.0","2","2","285.0","0","E","3","2.0","4084","","25.0","E OHIO ST"
"2013063401","3.0","2","2","285.0","0","W","4","2.0","4084","","25.0","E OHIO ST"
"2013021238","1.0","2","2","99.0","0","E","3","1.0","0376","","55.0","PENN LINCOLN PY"
"2013128768","3.0","2","2","600.0","0","E","4","2.0","3052","","35.0","GREENTREE RD"
"2013128768","3.0","2","2","585.0","0","W","5","2.0","3052","","35.0","GREENTREE RD"
"2013128768","3.0","2","2","2070.0","0","B","3","2.0","3025","","25.0","OLD WASHINGTON PK"
"2013117513","3.0","2","2","571.0","0","S","3","2.0","4021","","35.0","CAMP HORNE RD"
"2013117513","","2","02","","0","E","4","3.0","","","35.0","MOUNT NEBO RD"
"2013068316","","2","02","","0","W","4","4.0","","","25.0","INGRAM AV"
"2013068316","","2","02","","0","S","3","4.0","","","25.0","SAMPSON AV"
"2013061455","","2","02","","0","S","3","4.0","","","15.0","SAINT LAWRENCE AV"
"2013061455","","2","02","","0","E","4","4.0","","","15.0","MILLIGAN AV"
"2013107626","","2","01","","0","S","3","4.0","","","25.0","44TH ST"
"2013083343","","2","03","","0","N","4","7.0","","","25.0","MALL CIRCLE DR"
"2013083343","","2","02","","0","E","3","7.0","","","15.0","MALL EXECUTIVE OFFICE RD"
"2013070844","","2","02","","0","U","3","4.0","","","25.0","ANN ST"
"2013070844","","2","02","","0","U","4","4.0","","","25.0","SEVENTH AV"
"2013017545","","2","02","","0","S","3","3.0","","","25.0","BELLEVUE RD"
"2013089749","","2","02","","0","W","5","4.0","","","25.0","MEGHAN CT"
"2013089749","","2","02","","0","E","3","4.0","","","25.0","CLENDENNING RD"
"2013089749","","2","02","","0","N","4","4.0","","","25.0","GRANDVIEW DR"
"2013075338","","2","02","","0","N","3","7.0","","","25.0","MALL CIRCLE DR"
