"CRN","TRAILER_PARTIAL_VIN","TRL_SEQ_NUM","TRL_VEH_REG_STATE","TRL_VEH_TAG_NUM","TRL_VEH_TAG_YR","TRL_VEH_TYPE_CD","UNIT_NUM"
"2013097203","","0","IA","TH2116","14","7","1"
"2013049111","","0","PA","PT7000K","2013","7","2"
"2013056951","","0","PA","XBL1533","2014","5","1"
"2013057969","","0","PA","BRI MAR","14","3","1"
"2013072405","","0","","","","8","3"
"2013030337","","0","ME","1855573","2013","7","1"
"2013099444","","0","","","","7","2"
"2013020352","","0","KS","455722K","","3","2"
"2013028021","","0","PA","WL23744","2013","7","2"
"2013111141","","0","ZZ","UNK","2013","7","1"
"2013092519","","0","MT","T43385","2014","7","2"
"2013063737","","0","OH","","","7","2"
"2013109575","","0","ME","1567795","2015","7","1"
"2013125594","","0","PA","XGH563","2014","3","3"
"2014001766","","0","OK","348604ST","9999","7","2"
"2014001766","","0","","","","8","3"
"2013010865","","0","PA","PT1707S","2013","7","2"
"2013060827","","0","","","","6","2"
"2013127163","","0","PA","CCB037","","6","1"
"2013010139","","0","ZZ","UNK","2099","9","1"
"2013116236","","0","","UNKNOWN","","","2"
"2013011640","","0","IN","P299197","2013","7","2"
"2013103091","","0","PA","XGV9387","2014","3","1"
"2013070815","","0","ME","1749750","2017","7","2"
"2013038618","","0","OH","TPB8027","2013","7","1"
"2013117246","","0","IN","P379168","2014","7","1"
"2013091812","","0","OH","TNR9410","2014","6","2"
"2013063965","","0","MI","B835009","2013","7","1"
"2013066172","","0","GA","LE 7094F","2013","7","2"
"2013063167","","0","IA","TD9775","2014","7","1"
"2013021969","","0","OR","HU46225","2009","7","2"
"2013100154","","0","ME","1534154","2015","7","2"
"2013043480","","0","PA","PT55840","2012","7","1"
"2013027870","","0","MN","8789STK","2013","7","1"
"2013102272","","0","PA","XCE0440","2016","3","2"
"2013094133","","0","PA","HBN2071","2009","1","1"
"2013035920","","0","IA","TD9760","2014","7","1"
"2013126478","","0","TN","T78C9456","2013","6","2"
"2013022018","","0","PA","PT6698H","2015","7","2"
"2013016748","","0","PA","ZBP 1546","2013","1","1"
"2013016954","","0","MO","PW4048","2013","6","1"
"2013032683","","0","NJ","TJM44B","2013","6","1"
"2013032683","","0","OK","7268JF","2013","6","2"
"2013098945","","0","ZZ","UNKNOWN","2013","9","1"
"2013022163","","0","","623-1520","","8","1"
"2013066769","","0","GA","TL7AB10","","7","1"
"2013040547","","0","PA","XFS4142","2013","3","1"
"2013125083","","0","CH","4FU6466","2000","7","3"
"2013013529","","0","PA","HCH-6146","313","1","1"
"2013013529","","0","PA","GWK6618","1213","1","2"
"2013039952","","0","OH","UNK","2013","7","2"
"2013131441","","0","PA","PA87515","2014","7","1"
"2013029908","","0","OK","4813DO","2013","7","1"
"2013012613","","0","ME","17 70485","","7","2"
"2013077307","","0","PA","XGV3775","2014","3","2"
"2013095609","","0","PA","XT80235","2014","6","2"
"2013128788","","0","IN","P144272","2006","6","3"
"2013092868","","0","PA","PT7167G","2013","7","1"
"2013002488","","0","","","","1","1"
"2013072413","","0","PA","PT5255T","","6","2"
"2013108790","","0","PA","XFH0749","2014","7","1"
"2013049005","","0","OH","TMA7297","2014","6","2"
"2013093252","","0","WA","1136MK","2014","7","2"
"2013093903","","0","PA","XFJ0084","2014","3","1"
"2013104911","","0","WI","646104","2013","7","1"
"2013121177","","0","OK","2425BV","","7","1"
"2013070830","","0","ME","1743263","2013","6","2"
"2013093462","","0","ME","364185Z","2013","7","2"
"2013083497","","0","OH","PVA6370","2014","6","2"
"2013017465","","0","PA","PT0108M","2013","7","2"
"2014000275","","0","PA","PT3307K","2013","6","2"
"2013132504","","0","IA","DA9382","","7","1"
"2013040821","","0","","","","1","2"
"2013002646","","0","","","","1","3"
"2013118034","","0","IA","TD6143","","7","2"
"2013076603","","0","WI","95118W","2013","7","2"
"2013087348","","0","","","","1","2"
"2013128839","","0","ME","147457","2014","6","1"
"2013134729","","0","MO","19A350","13","7","2"
"2013092433","","0","PA","XDT6745","2013","6","1"
"2013085268","","0","WV","C115996","07","6","1"
"2013103740","","0","TN","T705051","2014","7","2"
"2013120747","","0","ME","2040816","2014","6","2"
"2013078918","","0","OH","TPA-8937","2013","7","1"
"2013040061","","0","ME","166577","0216","7","2"
"2013080576","","0","PA","XHL6715","2014","5","2"
"2013061445","","0","PA","HTV2497","2011","1","1"
"2013084749","","0","IN","P355466","","7","1"
"2013073108","","0","ON","H6898M","2013","7","2"
"2013064581","","0","","","","8","2"
"2013014874","","0","OH","TPB8019","2013","7","3"
"2013104039","","0","PA","XFS4242","2014","3","2"
"2013084254","","0","PA","PT91115G","2014","7","2"
"2013081624","","0","PA","PT6102P","13","7","1"
"2013115867","","0","IN","P138782","","7","1"
"2013032749","","0","PA","JCS5653","2013","1","2"
"2014002904","","0","TN","V098719","2014","6","1"
"2013122680","","0","IN","P266712","2014","7","2"
"2013127904","","0","MI","B475680","14","7","3"
"2013063338","","0","PA","XCF8240","2014","3","1"
"2013102953","","0","IN","P280311","2014","6","1"
"2013102953","","0","VA","560171","2014","7","2"
"2013110400","","0","TN","U358956","2014","7","1"
"2013003167","","0","PA","XDL5117","2013","3","2"
"2013116174","","0","NY","AR26739","2013","6","3"
"2013066014","","0","ZZ","UNKNOWN","2013","9","3"
"2013098672","","0","IA","RW6364","2013","6","1"
"2013113892","","0","PA","PT6116V","2013","6","1"
"2013124922","","0","TN","U307534","","7","1"
"2013045368","","0","PA","PT-8177V","2013","7","1"
"2013049711","","0","PA","XGT6319","2013","7","3"
"2013013591","","0","MI","R052967","2011","7","2"
"2013049534","","0","NJ","T13E7B","2013","7","1"
"2013100062","","0","SC","PV76799","","6","1"
"2013074587","","0","SD","82794","2013","6","2"
"2013053755","","0","PA","YWE7003","2010","8","1"
"2013041906","","0","CA","4MF2227","","7","2"
"2013042352","","0","PA","XT32326","13","3","1"
"2013087809","","0","IN","P184854","2014","7","1"
"2013029022","","0","PA","PT4661P","2013","7","2"
"2013022543","","0","ON","K1985B","2013","7","1"
"2013032684","","0","NY","99999","2013","9","1"
"2013058061","","0","IL","440341ST","2014","7","2"
"2013129290","","0","PA","364057Z","","7","2"
"2013089693","","0","PA","XFM5506","2013","6","1"
"2013082973","","0","","","","1","1"
"2013118554","","0","OH","TQE6027","2014","3","1"
"2013065988","","0","TN","U071302","1998","6","1"
"2013109588","","0","","","","1","1"
"2013080785","","0","PA","JHE-9558","2013","1","2"
"2013092307","","0","PA","PT8929N","2013","7","3"
"2013073791","","0","MN","8838STA","2014","7","2"
"2013110305","","0","IL","TNZ3973","2014","7","1"
"2013085888","","0","ON","E8718R","2014","7","1"
"2013085883","","0","ZZ","UNK","2099","7","1"
"2013108737","","0","OK","8382DS","2013","6","1"
"2013018310","","0","MO","076566A","","7","1"
"2013083721","","0","IL","388913ST","2014","7","2"
"2013109936","","0","","","","3","2"
"2013102237","","0","PA","XGX6050","2014","8","1"
"2013051163","","0","WV","C49408","2013","7","2"
"2013119682","","0","PA","PT5690G","2013","7","1"
"2013099089","","0","PA","PT5316H","1995","7","1"
"2013078225","","0","OH","SMF9665","2015","3","1"
"2013021751","","0","ME","169238B","","7","1"
"2013005879","","0","","","","1","1"
"2013105846","","0","ID","1523TG","2014","6","1"
"2013131044","","0","TX","16E703","2014","6","2"
"2013100100","","0","OH","FND5002","2014","1","1"
"2013070780","","0","IN","SP925ABQ","2014","7","2"
"2013104678","","0","ME","173433A","2017","6","1"
"2013097623","","0","PA","PT1287W","14","7","2"
"2013033909","","0","ON","H1804C","2013","3","2"
"2014000519","","0","PA","X63309","2017","3","1"
"2013039682","","0","","","","1","1"
"2013079289","","0","ND","T902533","2012","6","1"
"2013115475","","0","PA","PT5658A","2014","7","1"
"2013050160","","0","","","","7","2"
"2013050160","","0","","","","7","4"
"2013053238","","0","ME","1554620","2013","7","1"
"2013068489","","0","ZZ","UNKNOWN","","7","2"
"2013077227","","0","PA","XDY3618","2013","3","1"
"2013107095","","0","ME","1792026","2017","6","1"
"2013113027","","0","TN","U3304018","9999","7","1"
"2014006441","","0","ON","H2912Z","2013","6","1"
"2013038883","","0","TX","16E721","2015","6","1"
"2013017790","","0","PA","FGC6757","2013","1","1"
"2013071215","","0","PA","XBL2559","2014","3","1"
"2013048856","","0","IL","T436077","","7","1"
"2013078646","","0","","","","7","1"
"2013072120","","0","PA","AE92744","14","7","1"
"2013086586","","0","PA","XGH4331","2014","3","2"
"2013114373","","0","ME","1656988","","6","1"
"2013114373","","0","PA","PT77235","","6","2"
"2013030485","","0","","","","1","1"
"2013122383","","0","WI","617720","","7","1"
"2013127567","","0","MI","C580712","2007","7","1"
"2013010346","","0","OH","TNR2112","2013","7","1"
"2013064967","","0","PA","YZN1700","2010","1","2"
"2013064967","","0","PA","HWC6244","1996","1","3"
"2013064967","","0","PA","HXZ2449","1990","1","4"
"2013085881","","0","TN","T444355","2014","7","1"
"2013093384","","0","NY","AD22261","2014","6","2"
"2013052842","","0","MT","355948A","2012","6","1"
"2013033479","","0","IN","P97750","2014","7","1"
"2013126726","","0","PA","GXE7527","14","1","2"
"2013030395","","0","OK","2P9804","2013","3","1"
"2013089094","","0","PA","PT1688S","2014","7","2"
"2013089094","","0","PA","XS97822","2014","3","3"
"2013106412","","0","ME","1936091","2019","7","2"
"2013093760","","0","TN","U439958","14","7","1"
"2013008910","","0","PA","PT0953H","2013","7","2"
"2013076503","","0","ME","1489326","2013","7","1"
"2013097335","","0","PA","PT7696V","2008","7","2"
"2013086473","","0","ME","B26489","","7","1"
"2013050603","","0","PA","AF419936","2013","7","2"
"2013027871","","0","PA","XFF9894","2010","6","2"
"2013006032","","0","PA","XFD2589","2014","7","2"
"2013094728","","0","IL","T493203","2014","7","2"
"2013124089","","0","PA","","","1","1"
"2013062126","","0","PA","XHG5405","13","3","2"
"2013053803","","0","IN","P97739","2014","7","1"
"2013057116","","0","ZZ","UNKNOWN","2013","7","1"
"2013107636","","0","WV","858852","13","3","1"
"2013033173","","0","ME","1653138","2013","7","2"
"2013091641","","0","PA","XGY1476","2014","3","2"
"2013004324","","0","PA","PT9263L","2013","7","1"
"2013038632","","0","SC","PV52698","2013","7","2"
"2013115175","","0","OH","TPR2259","2014","7","1"
"2013096298","","0","ZZ","","","7","2"
"2013046539","","0","PA","HZM1061","2013","1","2"
"2013042606","","0","PA","PT0094C","2013","6","2"
"2013131440","","0","OH","TPC5730","2014","7","2"
"2013023219","","0","PA","XDY9793","2013","7","2"
"2013002481","","0","ZZ","999999999999","2013","3","1"
"2014006368","","0","WV","C258409","2013","6","2"
"2013083720","","0","PA","PT 9879J","2014","7","2"
"2013064930","","0","PA","GPK7015","2013","1","1"
"2013064930","","0","PA","JDS0478","2013","1","2"
"2013072154","","0","VA","220890TL","","7","2"
"2013005844","","0","PA","BA58030","13","1","2"
"2013104883","","0","PA","XS-77560","2013","6","2"
"2013076554","","0","PA","PT9449V","2013","6","1"
"2013076956","","0","ME","20TLR38400","2020","6","3"
"2013075790","","0","NJ","T1K339","2014","3","1"
"2013027267","","0","PA","AE66840","2013","6","1"
"2013107354","","0","ZZ","","","2","1"
"2013058272","","0","KY","39862 T","2013","7","1"
"2013045133","","0","","","","7","2"
"2013089347","","0","PA","XL35223","2014","6","1"
"2013114513","","0","TX","002B436","2014","7","2"
"2013025211","","0","IN","P243876","2013","7","1"
"2013077707","","0","PA","XR29525","13","6","2"
"2013093765","","0","IL","T420830","2014","7","1"
"2013022148","","0","PA","XFC5233","2015","3","1"
"2013023008","","0","VA","SFU0608","2013","1","1"
"2013065631","","0","PA","XGT6321","2014","6","1"
"2013094712","","0","PA","XM85200","2014","7","1"
