"CRN","ACCESS_CTRL","COUNTY","LANE_COUNT","OFFSET","RAMP","RDWY_ORIENT","RDWY_SEQ_NUM","ROAD_OWNER","ROUTE","SEGMENT","SPEED_LIMIT","STREET_NAME"
"2018090349","3.0","2","","0.0","0","N","3","2.0","3081","","35.0","MONTOUR ST ET"
"2018090349","","2","","","0","U","4","4.0","","","","WOODCREST AV"
"2018029488","3.0","2","","1075.0","0","S","4","2.0","0008","","35.0","PENN AV"
"2018029488","3.0","2","","1070.0","0","N","3","2.0","0008","","35.0","PENN AV"
"2018029488","","2","","","0","N","5","4.0","","","25.0","POINT BREEZE PL"
"2018010087","","2","","","0","N","3","4.0","","","25.0","HOPKINS CHURCH RD"
"2018010087","","2","","","0","E","4","7.0","","","25.0","LAW LN"
"2018132042","3.0","2","","1236.0","0","N","3","2.0","0050","","35.0","NOBLESTOWN RD"
"2018133711","3.0","2","","752.0","0","N","3","2.0","0088","","40.0","LIBRARY RD"
"2018000533","","2","","","0","W","3","4.0","","","25.0","PANTHER HOLLOW RD"
"2019008762","3.0","2","","976.0","0","W","3","2.0","0030","","40.0","LINCOLN HW"
"2018097705","","2","","","0","E","4","4.0","","","25.0","6TH ST"
"2018097705","","2","","","0","S","3","4.0","","","25.0","OHIO AV"
"2018064935","3.0","2","","0.0","0","E","4","2.0","3010","","25.0","LOGAN RD"
"2018064935","3.0","2","","3065.0","0","N","3","2.0","3009","","35.0","SOUTH PARK RD"
"2018039252","","2","","","0","S","3","3.0","","","25.0","MAIN ST"
"2018108054","3.0","2","","1700.0","0","E","3","2.0","0910","","35.0","GIBSONIA HW"
"2018082146","3.0","2","","1245.0","0","S","3","2.0","1001","","25.0","PITTSBURGH ST"
"2018082146","","2","","","0","E","4","4.0","","","15.0","COLFAX ST"
"2018014818","","2","","","0","W","4","4.0","","","25.0","FORBES AV"
"2018014818","","2","","","0","N","3","4.0","","","25.0","BIGELOW BL"
"2018034876","3.0","2","","1672.0","0","W","3","2.0","0400","","35.0","BAUM BL"
"2018118846","3.0","2","","0.0","0","E","5","2.0","3052","","35.0","GREENTREE RD"
"2018118846","3.0","2","","2025.0","0","N","3","2.0","0050","","40.0","WASHINGTON PK"
"2018038001","3.0","2","","1673.0","0","E","3","2.0","2048","","35.0","WILLIAM PENN HW"
"2018003248","3.0","2","","1925.0","0","N","3","2.0","4019","","30.0","MT ROYAL BL"
"2018000940","","2","","","0","N","5","4.0","","","25.0","KENDALL AV"
"2018000940","3.0","2","","1580.0","0","N","3","2.0","0065","","55.0","OHIO RIVER BL"
"2018000940","3.0","2","","1585.0","0","S","4","2.0","0065","","40.0","OHIO RIVER BL"
"2018098629","1.0","2","","220.0","0","N","3","1.0","0279","","55.0","NORTH HILLS EX"
"2018027944","","2","","","0","E","4","4.0","","","20.0","MARION AV"
"2018027944","3.0","2","","2065.0","0","E","3","2.0","0030","","40.0","LINCOLN HW"
"2018027944","","2","","","0","S","5","4.0","","","","TRENTON AV"
"2018122494","1.0","2","","2653.0","1","S","3","2.0","8111","","20.0","RAMP KL RD"
"2019008483","3.0","2","","2060.0","0","N","3","2.0","1001","","40.0","TENTH AV"
"2019008483","3.0","2","","2084.0","0","S","4","2.0","1001","","40.0","TENTH AV"
"2019008483","","2","","","0","S","5","4.0","","","25.0","MORGAN ST"
"2018041065","1.0","2","","1521.0","0","W","3","1.0","0376","","55.0","PENN LINCOLN PY"
"2018086278","1.0","2","","1285.0","0","N","3","1.0","0079","","55.0","RAYMOND P SHAFER HW"
"2018042902","3.0","2","","0.0","0","N","3","2.0","0885","","35.0","LEBANON CHURCH RD"
"2018042902","3.0","2","","0.0","0","S","4","2.0","0885","","35.0","LEBANON CHURCH RD"
"2018042902","3.0","2","","0.0","0","E","5","2.0","2040","","45.0","LEBANON CHURCH RD"
"2018042902","3.0","2","","0.0","0","W","6","2.0","2040","","45.0","LEBANON CHURCH RD"
"2018085857","3.0","2","","840.0","0","N","3","2.0","0837","","35.0","DUQUESNE BL"
"2018118572","3.0","2","","300.0","0","N","3","2.0","0019","","35.0","WEST END BR"
"2018019381","1.0","2","","699.0","0","N","3","2.0","0028","","55.0","ALLEGHENY VALLEY EX"
"2018055103","3.0","2","","208.0","0","E","3","2.0","2108","","25.0","FORBES AV"
"2018098975","1.0","2","","1819.0","0","S","3","1.0","0279","","55.0","NORTH HILLS EX"
"2018048587","","2","","","0","N","3","4.0","","","25.0","CENTER AV"
"2018137102","","2","","","0","E","5","4.0","","","","GENERAL ROBINSON ST"
"2018067061","3.0","2","","1890.0","0","N","3","2.0","0019","","25.0","PERRYSVILLE AV"
"2018067061","","2","","","0","W","4","4.0","","","30.0","EAST ST"
"2018067061","","2","","","0","W","5","4.0","","","30.0","BAYTREE ST"
"2018067061","","2","","","0","W","6","4.0","","","30.0","MAIRDALE AV"
"2018137102","3.0","2","","468.0","0","S","4","2.0","9408","","","GEN ROBINSON ST"
"2018137102","","2","","","0","S","6","4.0","","","35.0","ANDERSON AV"
"2018137102","2.0","2","","4.0","0","N","3","2.0","0028","","45.0",""
"2018118816","","2","","","0","W","7","4.0","","","25.0","MT TROY RD (#"
"2018118816","3.0","2","","800.0","0","S","4","2.0","4009","","35.0","EVERGREEN RD"
"2018118816","","2","","","0","W","5","4.0","","","25.0","MT TROY RD (#"
"2018118816","","2","","","0","W","6","4.0","","","25.0","IVORY AV (#"
"2018118816","3.0","2","","665.0","0","N","3","2.0","4009","","35.0","EVERGREEN RD"
"2018004959","3.0","2","","2240.0","0","E","3","2.0","1021","","40.0","RIDDLE RUN RD"
"2018109880","","2","","","0","N","4","7.0","","","","AAR 507698M RR"
"2018109880","3.0","2","","0.0","0","N","3","2.0","0837","","50.0","WASHINGTON ST"
"2018079222","3.0","2","","474.0","0","E","3","4.0","H006","","25.0","LIBERTY AV"
"2018079222","","2","","","0","E","4","4.0","","","25.0","SIXTH AV"
"2018079222","","2","","","0","N","5","4.0","","","25.0","SEVENTH ST"
"2018116917","1.0","2","","1703.0","0","E","3","1.0","0376","","55.0","PENN LINCOLN PY"
"2018078932","1.0","2","","2981.0","0","W","3","1.0","0376","","55.0","PENN LINCOLN PY"
"2018078932","1.0","2","","0.0","1","W","4","2.0","8094","","20.0","STANWIX ST INT/RMP 250 RD"
"2018127738","","2","","","0","N","3","4.0","","","25.0","BROWNSVILLE RD"
"2018016305","3.0","2","","3180.0","0","E","3","2.0","0030","","35.0","LINCOLN HW"
"2018016305","3.0","2","","3190.0","0","W","4","2.0","0030","","40.0","LINCOLN HW"
"2018016305","3.0","2","","3474.0","0","N","5","2.0","2031","","35.0","FOSTER RD"
"2018025009","3.0","2","","787.0","0","S","3","2.0","0051","","25.0","SAW MILL RUN BL"
"2018122791","3.0","2","","1398.0","0","E","3","2.0","4067","","35.0","EAST HARDIES RD"
"2018007361","","2","","","0","S","3","4.0","","","25.0","MURRAY AV"
