"CRN","TRAILER_PARTIAL_VIN","TRL_SEQ_NUM","TRL_VEH_REG_STATE","TRL_VEH_TAG_NUM","TRL_VEH_TAG_YR","TRL_VEH_TYPE_CD","UNIT_NUM"
"2009019678","","0","PA","PT5422M","9999","7","1"
"2009049688","","0","ME","LL-79540","0211","7","1"
"2009015576","","0","PA","","","1","1"
"2009015576","","0","PA","","","2","2"
"2009118139","","0","PA","EDK0810","2009","1","1"
"2009115539","","0","OH","EOL43D7","","1","1"
"2009115224","","0","NJ","TCA32B","2020","7","1"
"2009002491","","0","PA","XDM6157","2009","6","1"
"2009127368","","0","FL","C4998V","2010","6","3"
"2009082133","","0","GA","LE79542","2010","7","2"
"2009089499","","0","PA","XFA8866","2010","3","1"
"2009027541","","0","IN","99999","2099","7","1"
"2009069789","","0","NJ","AL301K","2010","7","2"
"2009079684","","0","PA","PT 9378M","9999","7","1"
"2009062060","","0","PA","EWB4149","2009","1","1"
"2009041257","","0","PA","","","1","1"
"2009014959","","0","","","","7","1"
"2009098470","","0","NJ","TFE13R","2012","7","1"
"2009015336","","0","PA","PT4203K","2099","7","1"
"2009023428","","0","PA","YVT4015","2009","2","1"
"2009043961","","0","PA","HCA2824","2008","1","1"
"2009131127","","0","PA","XCD2888","2010","7","1"
"2009037562","","0","TN","T981948","2009","7","1"
"2009087036","","0","PA","YXC3264","2007","1","2"
"2009007375","","0","ME","1067344","","7","1"
"2009120932","","0","MI","B819009","2000","7","1"
"2009004800","","0","MS","051685A","1992","6","4"
"2009121781","","0","PA","PT9192E","2009","2","2"
"2009017460","","0","OH","TNB-33544","","7","2"
"2009119862","","0","PA","XDV4634","2014","3","1"
"2009017449","","0","PA","PT8788K","2009","6","1"
"2009069031","","0","PA","PT4924G","1999","6","2"
"2009118576","","0","ME","1534490","10","6","1"
"2009106652","","0","OK","3819BJ","2010","7","2"
"2009014350","","0","OK","2006GF","2012","7","2"
"2009073548","","0","NE","166572","2009","7","1"
"2009105511","","0","IL","349368ST","2009","7","2"
"2009070550","","0","","","1993","1","1"
"2009083317","","0","ZZ","T939798","2099","7","1"
"2009128204","","0","ZZ","UNKNOWN","2099","7","1"
"2009101957","","0","OH","TLA9436","10","3","1"
"2009072255","","0","","","","8","1"
"2009105227","","0","ME","2126184","1997","7","2"
"2009074826","","0","SC","PV37678","","7","1"
"2009133769","","0","TX","X93888","2010","6","1"
"2009123208","","0","PA","XFJ5608","2010","3","1"
"2009041209","","0","ME","2532420","2009","7","1"
"2009128435","","0","PA","XCS9561","2006","6","2"
"2009034788","","0","ON","D95B7T","","7","2"
"2009111976","","0","ME","17TRL22387","999","7","2"
"2009122092","","0","PA","XDG1078","2010","6","2"
"2009046372","","0","PA","XBH3353","2010","7","2"
"2009004704","","0","ZZ","UNKNOWN","2099","7","2"
"2009096142","","0","","","","3","1"
"2009037665","","0","PA","NONE","2010","6","2"
"2009059848","","0","PA","XM-23449","2014","3","1"
"2009048076","","0","OH","TPC8722","2009","3","3"
"2009013117","","0","WA","3060ME","2009","7","2"
"2009033940","","0","IL","2501442ST","","7","1"
"2009113567","","0","PA","XN79097","2010","3","2"
"2009027543","","0","NC","BV-41747","2006","7","1"
"2009054716","","0","PA","PT7744E","2002","7","2"
"2009064224","","0","PA","FHH1276","","1","2"
"2009133265","","0","IL","324884","2009","7","3"
"2009099756","","0","ME","1261860","2012","7","2"
"2009068160","","0","OK","6713BB","2010","7","1"
"2009083116","","0","QC","RE90575","2009","7","1"
"2009053543","","0","","","","9","2"
"2009131335","","0","GA","TL9IN77","","3","2"
"2009131639","","0","","","","7","3"
"2009048573","","0","PA","EPR1313","","1","1"
"2009084072","","0","OH","TNJ2555","2010","7","2"
"2009084072","","0","NE","168948","2009","7","3"
"2009092514","","0","PA","XBE2787","10","3","2"
"2009109468","","0","TX","20E538","2010","7","2"
"2009117575","","0","OH","TPD9248","1999","7","2"
"2009133734","","0","OH","TLY1547","","7","2"
"2009084750","","0","FL","C4334U","","7","2"
"2009041546","","0","PA","XW 76435","2009","6","1"
"2009012931","","0","ZZ","99999","2099","7","1"
"2009031065","","0","ME","1427833","2009","7","1"
"2009110104","","0","PA","1368794","2010","7","1"
"2009054776","","0","OK","2320E1","2009","7","2"
"2009046134","","0","OR","HQ32503","1995","7","2"
"2009069976","","0","PA","XDV7174","","6","2"
"2009084772","","0","PA","XDV2243","2013","6","2"
"2009071498","","0","PA","PT6637K","2009","7","1"
"2009074043","","0","PA","XDK4406","2010","3","2"
"2009076704","","0","IN","P93383","2009","6","2"
"2009117128","","0","PA","YSD5751","2009","2","2"
"2009127465","","0","IN","621302","2010","3","1"
"2009106766","","0","PA","PT1720M","2099","7","1"
